,STATION CODE,LOCATIONS,STATE,Temp,DO,PH,Conductivity,BOD,NI,Fec_col,Tot_col,year,WQI,WQI clf
1020,2703,"SAVITRI AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH",Maharashtra,22.0,6.6,7.5,185.0,2.4,0.3,6.0,113.0,2010.0,68.64271652173912,2
1021,2704,"SAVITRI AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",Maharashtra,22.0,6.7,7.8,3521.0,2.4,1.02,3.0,90.0,2010.0,74.11090956521738,2
1022,2706,"SURYA U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",Maharashtra,28.2,7.1,7.7,193.0,3.1,0.53,41.0,92.0,2010.0,76.7014684057971,1
1023,2707,"SURYA AT MIDC PUMPING STATION, GARVASHET, PALGHAR, THANE",Maharashtra,28.2,7.1,7.9,175.0,3.1,0.47,31.0,86.0,2010.0,79.94062840579711,1
1024,2708,"SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",Maharashtra,28.3,7.1,7.8,174.0,3.3,0.44,33.0,83.0,2010.0,80.0150684057971,1
1025,2709,"TANSA NEAR ROAD BDG, VILL DAKEWALI, WADA, THANE",Maharashtra,27.0,7.2,7.5,308.0,4.0,0.15,233.0,465.0,2010.0,85.0241947826087,1
1026,1093,ULHAS AT U/S OF NRC BUND AT MOHANE,Maharashtra,26.3,6.4,7.7,153.0,3.6,0.77,504.0,592.0,2010.0,94.85481710144927,1
1027,1094,ULHAS AT U/S OF BADLAPUR,Maharashtra,26.1,7.0,7.7,111.0,3.4,0.42,179.0,359.0,2010.0,82.91662869565216,1
1028,2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,Maharashtra,26.0,6.6,7.6,209.0,3.4,0.68,97.0,243.0,2010.0,81.3172431884058,1
1029,2712,"VAITARNA NR RD BDG, GANDHARE VILL., WADA, THANE",Maharashtra,27.0,7.5,8.2,296.0,3.5,0.14,233.0,465.0,2010.0,91.30320057971012,1
1030,2164,VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,Maharashtra,27.6,6.9,7.5,119.0,2.2,0.42,2.0,71.0,2010.0,65.3300156521739,2
1031,2713,"VASHISHTI AT D/S OF THREE M PAPER MILLS NR CHIPLUN WATER INTAKE JACKWELL, KHERDI, RATNAGIRI",Maharashtra,27.6,6.8,7.7,116.0,2.3,1.33,3.0,74.0,2010.0,70.28989594202899,2
1032,2714,"VASHISHTI AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE, CHIPLUN, RATNAGIRI",Maharashtra,27.3,7.0,7.7,118.0,2.1,0.5,3.0,64.0,2010.0,67.46481536231884,2
1033,17,PERIYAR NEAR ALWAYENANELOOR,Kerala,27.4,5.2,6.6,453.0,1.5,0.38,644.0,4613.0,2010.0,66.94464057971012,2
1034,18,PERIYAR AT KALADY,Kerala,27.3,7.2,6.8,35.0,1.1,0.24,513.0,3483.0,2010.0,54.0031347826087,2
1035,20,CHALIYAR AT KOOLIMADU,Kerala,26.0,7.0,7.1,62.0,0.5,0.44,385.0,617.0,2010.0,51.43059536231884,2
1036,21,CHALIYAR AT CHUNGAPALLY,Kerala,26.2,7.0,7.1,5228.0,0.6,0.34,240.0,455.0,2010.0,50.201242028985504,1
1037,42,"KALLADA AT PERUMTHOTTA MKADAVU, PUNALOOR",Kerala,27.5,7.2,7.0,51.0,0.6,0.26,285.0,522.0,2010.0,47.36462144927536,3
1038,43,MUVATTAPUZHA AT VETTIKKATTUMUKKU,Kerala,28.1,6.7,6.9,62.0,1.2,0.46,385.0,2193.0,2010.0,55.94716289855074,2
1039,1154,CHALAKUDY AT PULICKALKANANDAVU,Kerala,28.2,6.5,6.5,118.0,1.1,0.52,610.0,3080.0,2010.0,54.26665681159421,2
1040,1155,KARAMANA AT MOONNATTUMUKKU,Kerala,27.6,0.6,7.0,1787.0,14.1,1.49,8542.0,17500.0,2010.0,385.3496205797102,1
1041,1156,PAMBA AT CHENGANNUR,Kerala,28.0,6.6,6.8,49.0,0.9,0.56,448.0,913.0,2010.0,53.1554231884058,2
1042,1207,KABBANI AT MUTHANKARA,Kerala,24.3,6.8,7.3,67.0,0.6,0.4,598.0,935.0,2010.0,61.523955942029,2
1043,1208,BHAVANI AT ELACHIVAZHY,Kerala,25.8,7.3,7.4,104.0,0.6,0.44,245.0,430.0,2010.0,52.95463449275364,2
1044,1338,PERIYAR AT SEWAGE DISCHARGE POINT,Kerala,27.8,6.5,6.7,39.0,1.2,0.26,562.0,4823.0,2010.0,57.90071014492754,2
1045,1339,MEENACHIL AT KIDANGOOR,Kerala,26.3,7.2,6.5,45.0,0.9,0.46,1225.0,1825.0,2010.0,62.421428115942035,2
1046,1340,MANIMALA  AT KALLOOPARA,Kerala,28.5,7.4,6.9,65.0,0.9,0.56,575.0,1455.0,2010.0,53.972187536231885,2
1047,1341,PAMBA AT THAKAZHY,Kerala,29.3,6.5,6.5,60.0,1.0,1.62,420.0,900.0,2010.0,48.810363478260875,3
1048,1342,ACHENKOIL AT THUMPAMON,Kerala,27.6,6.6,6.9,57.0,0.9,0.37,319.0,650.0,2010.0,51.96364985507247,2
1049,1384,MANIMALA AT THONDRA,Kerala,28.1,7.1,7.0,84.0,1.0,0.66,985.0,1485.0,2010.0,67.11936173913044,2
1050,1442,VAMANAPURAM,Kerala,27.8,7.5,6.8,56.0,1.3,0.6,178.0,540.0,2010.0,46.32329391304348,3
1051,1443,ACHENKOIL AT CHENNITHULA,Kerala,28.1,5.4,6.7,100.0,0.9,0.42,463.0,810.0,2010.0,57.49722,2
1052,1563,AMARAVILA,Kerala,26.6,7.0,6.9,66.0,0.7,0.45,465.0,900.0,2010.0,51.56122869565217,2
1053,1564,AYUR,Kerala,27.8,7.1,6.9,75.0,0.6,0.73,300.0,583.0,2010.0,46.511295072463774,3
1054,1565,PAMBA DOWN,Kerala,29.3,6.5,6.7,70.0,0.9,1.25,370.0,800.0,2010.0,50.23191014492753,1
1055,1566,THIRURANGADY,Kerala,28.0,6.7,6.6,102.0,0.8,0.12,295.0,900.0,2010.0,44.89652956521739,3
1056,1567,KUTTIYADY ESTATE,Kerala,23.8,7.1,6.8,27.0,0.6,0.22,86.0,198.0,2010.0,39.89487507246377,3
1057,1568,VALAYAM,Kerala,26.3,6.9,7.1,46.0,0.5,0.33,225.0,373.0,2010.0,48.30645565217391,3
1058,1569,THALIPARAMBA,Kerala,27.9,6.7,6.8,8291.0,1.0,0.53,108.0,250.0,2010.0,47.70963623188406,3
1059,1570,HOSDURG,Kerala,28.4,6.2,7.0,12342.0,1.4,0.27,670.0,1600.0,2010.0,70.70786434782607,2
1060,1571,"KAKKADAVU,  KERALA",Kerala,27.1,7.5,7.3,53.0,0.8,0.31,1253.0,2225.0,2010.0,74.67312724637682,2
1061,1572,PADIYATHADKA,Kerala,28.5,7.6,7.3,62.0,1.0,0.63,1175.0,2180.0,2010.0,74.26570695652174,2
1062,1573,IRUMPANAM,Kerala,28.1,2.2,6.4,625.0,2.3,1.29,1125.0,6505.0,2010.0,96.17052260869566,1
1063,2284,R NEYYAR AT ARUVIPURAM,Kerala,26.4,7.4,6.7,55.0,0.7,0.51,281.0,1088.0,2010.0,42.14398086956522,3
1064,2285,R MAMOM AT MAMOM BRIDGE,Kerala,27.1,7.0,6.8,103.0,0.7,0.43,225.0,640.0,2010.0,44.4699820289855,3
1065,2286,R AYROOR AT AYROOR BRIDGE,Kerala,26.9,5.3,6.9,109.0,1.3,0.66,305.0,685.0,2010.0,61.50002695652174,2
1066,2287,R ITHIKKARA AT ITHIKKARA,Kerala,28.6,6.3,7.0,1392.0,0.7,0.85,230.0,535.0,2010.0,51.726490724637685,2
1067,2288,PALLICKAL AT NELLIMUKAL,Kerala,27.9,6.7,7.0,71.0,0.5,0.29,208.0,433.0,2010.0,47.171256231884065,3
1068,2289,R KARUVANNURR AT KARUVANNUR BRIDGE,Kerala,28.4,6.0,6.4,57.0,1.4,0.61,193.0,303.0,2010.0,47.7614715942029,3
1069,2290,PUZHACKAL AT PUZHACKAL BRIDGE,Kerala,29.0,4.2,6.6,93.0,1.7,0.56,253.0,385.0,2010.0,63.89513014492753,2
1070,2291,R KEECHERI AT VADAKKANCHERY BRIDGE,Kerala,28.8,5.1,6.7,88.0,1.9,0.63,405.0,713.0,2010.0,66.50966086956521,2
1071,2292,R THIRUR AT THALAKKADATHUR BRIDGE,Kerala,27.8,5.3,6.4,4912.0,1.1,0.11,345.0,788.0,2010.0,52.95281362318841,2
1072,2293,R KADALUNDI AT HAJIRAPPALLY,Kerala,28.5,6.9,7.0,84.0,0.9,0.08,300.0,803.0,2010.0,51.84438231884057,2
1073,2294,R KALLAI AT KALLAI BRIDGE,Kerala,26.0,2.8,7.4,18256.0,1.6,0.47,1050.0,2300.0,2010.0,105.65416753623191,1
1074,2295,CORAPUZHA AT KANAYANKODE,Kerala,26.5,5.3,7.2,9753.0,0.9,0.26,1600.0,2650.0,2010.0,94.2969736231884,1
1075,2296,R THALLASSERY AT PATHIPPALAM,Kerala,28.4,6.5,5.8,67.0,0.4,0.54,123.0,520.0,2010.0,24.583323478260862,4
1076,2297,ANCHARAKANDY AT MERUVAMBA,Kerala,28.1,6.9,6.1,86.0,0.6,0.49,73.0,183.0,2010.0,28.456948985507236,3
1077,2298,R KUPPAM AT RAYAROM,Kerala,26.8,7.0,6.6,59.0,0.8,0.42,123.0,418.0,2010.0,39.569368695652166,3
1078,2299,RAMAPURAM AT RAMAPURAM BRIDGE,Kerala,28.6,5.6,6.4,7904.0,1.0,0.4,165.0,278.0,2010.0,47.224099420289875,3
1079,2300,PERUVAMBA AT CHANDAPPURA,Kerala,28.1,6.8,6.0,55.0,0.5,0.25,590.0,910.0,2010.0,37.869415942029,3
1080,2301,R KAVVAI AT KUTTIYOL PALAM,Kerala,29.0,6.0,5.9,105.0,1.0,0.63,73.0,195.0,2010.0,32.87765826086958,3
1081,2302,NEELASWARAM AT NAMBIARKAL DAM,Kerala,28.8,6.3,7.0,2759.0,1.4,0.22,963.0,1400.0,2010.0,74.5443507246377,2
1082,1448,NAGAVALLI AT THOTAPALLI REGULATOR,Andhra Pradesh,28.0,6.5,7.6,312.0,1.1,2.41,3.0,354.0,2010.0,59.5975568115942,2
1083,2352,"VAMSHADHARA, KALINGAPATNAM, VIZIANAGARAM",Andhra Pradesh,27.4,6.4,7.7,203.0,1.1,3.34,3.0,357.0,2010.0,61.89300376811593,2
1084,1444,KALI AT D/S WEST COAST PAPER MILL,Karnataka,28.8,7.3,7.3,308.0,4.2,2.43,116.0,185.0,2010.0,80.44348782608697,1
1085,1642,"NAGAVALLI AT JAYKAYPUR D/S, ",Odisha,28.0,7.5,8.1,228.0,2.1,0.4,3390.0,5850.0,2010.0,148.1422672463768,1
1086,1643,"NAGAVALLI AT RAYAGADA D/S, ",Odisha,27.3,7.7,8.1,243.0,1.6,0.71,1930.0,4450.0,2010.0,110.21728666666667,1
1087,2422,"PENTA U/S, JAYKAYPUR TOWN",Odisha,29.0,7.6,7.9,191.0,1.4,0.13,1188.0,1985.0,2010.0,88.44062028985509,1
1088,2423,"BUDHABALANGA, D/S OF BARIPADA TOWN",Odisha,24.5,7.5,7.9,237.0,1.8,0.45,1225.0,2425.0,2010.0,93.4221139130435,1
1089,2424,BUDHABALANGA AT BALASORE D/S,Odisha,24.8,7.4,7.7,865.0,1.9,0.3,1300.0,2675.0,2010.0,93.15066086956521,1
1090,2425,"RIVER KERANDI(INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",Odisha,25.3,6.7,6.9,132.0,1.2,0.32,953.0,1823.0,2010.0,68.41865623188407,2
1091,2426,MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),Odisha,26.8,7.1,7.9,211.0,1.4,0.48,1065.0,2098.0,2010.0,88.19528173913045,1
1092,2427,GUNUPUR (INTERSTATE BOUNDRY),Odisha,29.0,6.7,7.9,182.0,1.1,0.24,735.0,1510.0,2010.0,80.00904956521741,1
1093,2442,GAUTAMINANGODAVARI RIVER,Puducherry,29.0,7.4,8.8,434.0,2.0,0.05,233.0,465.0,2010.0,88.94280753623188,1
1094,2443,GAUTAMINANGODAVARI RIVER,Puducherry,28.0,6.4,8.3,565.0,2.0,0.05,233.0,465.0,2010.0,85.10249710144927,1
1095,2444,CORINGA RIVER,Puducherry,28.0,6.9,8.8,238.0,4.0,0.05,233.0,465.0,2010.0,109.00912231884058,1
1096,2445,MAHE RIVER,Puducherry,28.0,6.3,6.6,425.0,1.8965,0.52,233.0,465.0,2010.0,55.175988724637676,2
1097,1159,TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD. PAPAVINASAM,Tamil Nadu,24.8,7.4,7.0,75.0,1.6,0.05,78.0,118.0,2010.0,50.57318753623187,1
1098,1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY",Tamil Nadu,27.2,7.2,6.8,70.0,1.8,0.09,78.0,148.0,2010.0,49.84363478260868,3
1099,1161,"TAMBIRAPARANI AT TIRUNELVELI, COLLECTORATE.",Tamil Nadu,27.3,6.6,7.0,119.0,2.5,0.33,233.0,374.0,2010.0,65.91079652173912,2
1100,1162,TAMBIRAPARANI AT MURAPPANADU,Tamil Nadu,28.4,6.9,7.0,236.0,1.9,0.25,83.0,157.0,2010.0,55.810588985507245,2
1101,1328,TAMBIRAPARANI AT PAPPANKULAM,Tamil Nadu,26.8,7.0,6.9,73.0,1.7,0.4,87.0,144.0,2010.0,51.889182028985516,2
1102,1329,TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM,Tamil Nadu,25.2,7.2,6.9,75.0,1.5,0.2,83.0,128.0,2010.0,49.04326144927536,3
1103,1330,TAMBIRAPARANI AT ARUMUGANERI,Tamil Nadu,28.4,6.9,7.2,385.0,2.3,0.13,108.0,196.0,2010.0,63.40412898550724,2
1104,1450,PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK,Tamil Nadu,28.2,6.4,7.6,860.0,3.3,0.4,253.0,379.0,2010.0,84.98434376811593,1
1105,3026,"TAMBIRAPARANI AT KALLIDAI KURICHI, TIRUNELVELI",Tamil Nadu,24.0,7.6,6.6,166.0,2.0,1.8,90.0,140.0,2010.0,46.68920695652174,3
1106,3027,"TAMBIRAPARANI AT SRIVAIKUNTAM, D/S OF SK ANAICUT, TIRUNELVELI",Tamil Nadu,29.0,6.9,7.2,308.0,1.9,0.49,60.0,170.0,2010.0,58.81922898550724,2
1107,3028,"TAMBIRAPARANI AT VELLAKOIL, TIRUNELVELI",Tamil Nadu,25.0,6.8,6.7,247.0,2.1,1.84,280.0,500.0,2010.0,57.459495942029,2
1108,3029,"TAMBIRAPARANI AT SIVALAPERI, CONFLUENCE POINT OF KUTTRALAM FALLS, D/S OF PALAYAMKOTTAI, TIRUNELVELI",Tamil Nadu,25.0,6.6,6.9,359.0,2.3,0.59,110.0,280.0,2010.0,59.7466431884058,2
1109,1025,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",Haryana,15.0,6.5,7.6,450.0,18.0,12.0,233.0,465.0,2010.0,215.3826434782609,1
1110,1885,GHAGGAR AT D/S OF SURAJPUR,Haryana,27.0,6.5,8.4,240.0,2.7,0.62,233.0,465.0,2010.0,92.54463014492754,1
1111,1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",Punjab,20.3,5.6,6.7,807.0,10.8,2.0,1825.0,7500.0,2010.0,176.07013275362323,1
1112,1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",Punjab,20.0,4.9,6.8,1097.0,26.5,4.8,14000.0,46250.0,2010.0,598.1125747826087,1
1113,1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",Punjab,20.0,4.9,6.6,834.0,13.1,2.6,2875.0,9500.0,2010.0,221.77788144927536,1
1114,1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.)",Punjab,19.8,5.2,6.7,1027.0,28.0,5.9,17500.0,57500.0,2010.0,688.1411805797101,1
1115,1718,"GAGGAR  ENTERING IN  FROM HARYANA NR RD NO. 629, ",Rajasthan,32.7,3.3,7.9,897.0,1.3,0.97,5.0,12.0,2010.0,81.91095942028986,1
1116,1719,"GAGGAR D/S HANUMANGARH NEAR 2 KNJ NAI ABADI, MAKKASR, ",Rajasthan,34.5,4.9,8.0,510.0,1.2,0.35,4.0,8.0,2010.0,74.88846144927537,2
1117,1703,"GHAGGER AT MOONAK, PUNJAB",Punjab,19.8,5.0,6.9,1172.0,25.5,3.8,15500.0,48750.0,2010.0,624.1226544927537,1
1118,1698,"D/S CHHATBIR, PUNJAB",Punjab,20.5,4.7,6.7,906.0,25.3,7.7,23500.0,47500.0,2010.0,797.216395362319,1
1119,1699,"U/S DHAKANSU NALLAH, PUNJAB",Punjab,20.5,5.4,6.8,883.0,15.4,5.1,9500.0,21750.0,2010.0,392.59566,1
1120,1700,"D/S DHAKANSU NALLAH, PUNJAB",Punjab,20.5,5.1,7.6,1069.0,26.5,6.6,20250.0,49250.0,2010.0,750.0140408695653,1
1121,1701,"D/S JHARMAL NADI, PUNJAB",Punjab,21.0,4.2,7.6,1168.0,31.8,7.6,20000.0,46500.0,2010.0,795.2605368115943,1
1122,1702,"U/S JHARMAL NADI, PUNJAB",Punjab,20.3,4.8,6.6,905.0,15.0,3.3,6000.0,10500.0,2010.0,308.45242173913044,1
1123,1704,"D/S SARDULGARH, PUNJAB",Punjab,20.0,4.5,6.6,1269.0,30.3,4.1,21000.0,42750.0,2010.0,784.0938292753623,1
1124,1705,"U/S SARDULGARH, PUNJAB",Punjab,20.0,4.7,6.7,1216.0,26.8,3.7,13250.0,31500.0,2010.0,580.0802620289854,1
1125,1717,"KODRA DAM, MOUNT ABU, ",Rajasthan,21.3,5.2,7.3,465.0,0.9,0.59,4.0,9.0,2010.0,58.65416057971014,2
1126,2624,MARKANDA U/S KALA AMB,Himachal Pradesh,22.1,7.8,8.2,410.0,1.2,0.1,16.0,32.0,2010.0,64.63008637681158,2
1127,2625,MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA,Himachal Pradesh,22.33,6.7,8.12,396.0,1.53,0.15,10.0,29.0,2010.0,71.32352956521738,2
1128,1871,"MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",Himachal Pradesh,21.5,8.0,8.1,403.0,0.8,0.1,12.0,25.0,2010.0,58.299632463768106,2
1129,1424,"IMPHAL AT MAHABALI, MANIPUR",Manipur,24.0,4.88,7.94,149.0,2.65,0.52,233.0,165.0,2010.0,91.81308550724638,1
1130,1457,"IMPHAL AT KOIRENGEI, MANIPUR",Manipur,22.0,5.67,7.02,153.0,1.67,0.52,233.0,22.0,2010.0,63.335758550724634,2
1131,1458,"IRIL AT PORAMPET, MANIPUR",Manipur,24.0,6.0,6.9,300.0,2.23,0.52,233.0,91.0,2010.0,64.6696115942029,2
1132,1624,"LILONG, MANIPUR",Manipur,23.0,6.15,7.45,234.0,2.0,0.52,233.0,222.0,2010.0,71.47432115942028,2
1133,1625,"HUMP BRIDGE, MANIPUR",Manipur,23.0,2.7,7.35,357.0,8.45,0.52,233.0,636.0,2010.0,143.54936115942027,1
1134,1626,"HEIRANGOITHONG, MANIPUR",Manipur,24.0,2.98,7.52,422.0,5.53,0.52,233.0,531.0,2010.0,119.29687768115942,1
1135,1627,"KIYAMGI, MANIPUR",Manipur,24.0,5.48,7.42,180.0,2.08,0.52,233.0,136.0,2010.0,74.85416376811594,2
1136,1628,"MINUTHONG(IMPHAL RIVER, MANIPUR",Manipur,23.0,5.13,7.46,162.0,2.23,0.52,233.0,211.0,2010.0,78.57270811594202,1
1137,1427,UMTREW AT BYRNIHAT EAST,Meghalaya,25.0,7.85,7.13,254.0,6.68,3.35,345.0,488.0,2010.0,102.01553623188404,1
1138,1428,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.",Meghalaya,24.0,6.58,6.5,655.0,5.93,4.0,40.0,60.0,2010.0,83.8741672463768,1
1139,1631,"MYNTDU RIVER JOWAI, MEGHALAYA",Meghalaya,20.0,7.58,7.03,191.0,2.08,2.65,2350.0,2900.0,2010.0,105.61001768115943,1
1140,1632,"GANOL RIVER TURA, MEGHALAYA",Meghalaya,24.0,8.23,7.05,137.0,1.4,3.2,243.0,323.0,2010.0,49.72740579710145,3
1141,1633,SIMSANG RIVER WILLIAMNAGAR,Mizoram,25.0,8.23,7.38,143.0,1.55,3.55,255.0,360.0,2010.0,57.09693246376811,2
1142,2050,TLAWNG UPSTREAM AIZAWL,Mizoram,22.0,6.6,7.3,210.0,1.3,0.52,8.5,242.0,2010.0,55.54669985507246,2
1143,2051,TLAWNG DOWNSTREAM AIZAWL,Mizoram,22.0,6.8,7.2,220.0,1.5,0.52,233.0,97.0,2010.0,59.550675942028995,2
1144,2052,TUIRIAL UPPER CATCHMENT,Mizoram,23.0,6.8,7.0,317.0,1.5,0.52,8.0,45.0,2010.0,51.116075942029,2
1145,2053,TUIRIAL LOWER CATCHMENT,Mizoram,23.0,6.4,6.7,323.0,1.4,0.52,19.0,205.0,2010.0,47.226843768115934,3
1146,1403,GUMTI AT U/S SOUTH TRIPURA,Tripura,28.0,6.5,7.7,146.0,1.6,0.52,302.0,390.0,2010.0,72.1322168115942,2
1147,1404,GUMTI AT D/S SOUTH TRIPURA,Tripura,28.0,6.2,7.7,176.0,3.5,0.2,532.0,592.0,2010.0,95.49333101449275,1
1148,1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",Tripura,29.0,6.3,8.0,198.0,4.2,0.3,524.0,686.0,2010.0,106.27629739130435,1
1149,1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",Gujarat,28.0,7.3,7.4,332.0,0.7,0.3,6.0,12.0,2009.0,48.50082782608696,3
1150,2462,"DAMANGANGA VAPI WEIR,VAPI, DAMAN",Dadara & Nagar Havelli,30.0,6.6,7.8,371.0,1.8965,4.1,180.0,1800.0,2009.0,74.06666118840579,2
1151,2463,"DAMANGANGA AT LAVACHA TEMPLE, SILVASSA",Dadara & Nagar Havelli,30.0,6.2,7.4,368.0,8.0,3.2,265.0,1075.0,2009.0,124.69513101449277,1
1152,2464,"DAMANGANGA D/S OF M/S SURAT BEVERAGES, VILLAGE DADRA, SILVASSA",Dadara & Nagar Havelli,30.0,6.7,7.7,354.0,4.0,2.6,137.0,947.0,2009.0,89.16405623188408,1
1153,2465,"DAMANGANGA AT NAROLI BRIDGE, SILVASSA",Dadara & Nagar Havelli,33.0,6.8,8.0,374.0,21.0,1.5,180.0,1800.0,2009.0,245.39706260869562,1
1154,1393,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",Daman & Diu,28.0,7.3,7.4,332.0,0.7,0.3,6.0,12.0,2009.0,48.50082782608696,3
1155,1860,BALEHWAR KHADI AT N.H. NO. 8,Gujarat,30.0,5.7,8.0,601.0,7.4,0.5,14600.0,28666.0,2009.0,454.83494579710145,1
1156,1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,Gujarat,30.0,4.7,8.3,753.0,3.7,0.5,9166.0,21333.0,2009.0,310.43019536231884,1
1157,1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,Gujarat,28.0,5.8,7.8,16177.0,3.0,0.5,10100.0,25000.0,2009.0,315.1032588405797,1
1158,1865,RIVER DHADAR AT KOTHADA,Gujarat,30.0,2.5,7.5,1108.0,6.0,0.6,16.0,85.0,2009.0,120.68518173913044,1
1159,1148,"AMBIKA AT BILIMORA, GUJARAT",Gujarat,30.0,6.1,8.1,14921.0,3.2,0.3,4300.0,23625.0,2009.0,191.8577113043478,1
1160,1434,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT",Gujarat,30.0,0.6,7.1,3115.0,36.5,1.7,4450.0,15425.0,2009.0,494.79584057971016,1
1161,1436,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY,GUJARAT",Gujarat,27.0,3.2,7.8,5073.0,5.8,0.2,833.0,1366.0,2009.0,139.9212597101449,1
1162,1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",Gujarat,30.0,4.2,8.2,901.0,6.7,0.4,9750.0,21500.0,2009.0,350.6203968115942,1
1163,2072,RIVER BHOGAVO D/S OF SURENDRANAGAR.,Gujarat,28.0,2.9,8.3,11405.0,5.6,0.1,49.0,148.0,2009.0,132.0618672463768,1
1164,1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",Goa,31.0,7.2,6.3,14100.0,1.6,0.41,13.0,17.0,2009.0,41.04950144927536,3
1165,1400,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",Goa,29.0,5.5,7.8,401.0,1.3,0.21,2.0,5.0,2009.0,69.33099304347826,2
1166,1475,ZUARI AT PANCHAWADI,Goa,30.0,6.2,6.9,11000.0,1.3,0.48,13.0,17.0,2009.0,52.94642434782609,2
1167,1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",Goa,24.0,8.1,7.7,7400.0,2.6,0.1,79.0,130.0,2009.0,69.85128550724637,2
1168,1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",Goa,27.0,7.8,6.4,609.0,2.3,0.08,49.0,70.0,2009.0,43.89853971014494,3
1169,1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",Goa,27.0,7.8,6.4,90.0,2.0,0.52,13.0,17.0,2009.0,40.36960637681161,3
1170,1546,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",Goa,28.0,7.2,6.5,8240.0,1.6,0.25,17.0,46.0,2009.0,43.30958811594203,3
1171,1547,"RIVER TALPONA AT CANACONA, GOA",Goa,27.0,4.2,7.6,5543.0,0.7,0.18,2.0,8.0,2009.0,67.93054347826086,2
1172,1548,"RIVER ASSONORA AT ASSONORA, GOA",Goa,26.0,6.5,6.4,505.0,1.6,0.13,8.0,13.0,2009.0,43.0202168115942,3
1173,2270,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",Goa,28.0,7.4,6.9,3844.0,2.0,0.15,5.0,10.0,2009.0,51.58104086956522,2
1174,2271,"RIVER SAL PAZORKHONI,CUNCOLIM(NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",Goa,28.0,5.4,7.0,7692.0,1.7,0.92,29.0,48.0,2009.0,61.75268666666666,2
1175,2272,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",Goa,27.0,6.6,7.2,692.0,1.9,0.34,105.0,175.0,2009.0,61.326169855072465,2
1176,2273,"RIVER SAL NEAR HOTEL LEELA MOBOR,CAVELOSSIM",Goa,29.0,5.1,7.5,198.0,2.3,0.38,1201.0,1754.0,2009.0,101.75594753623189,1
1177,2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",Goa,28.0,7.2,6.9,5350.0,2.2,0.28,134.0,206.0,2009.0,57.55316811594203,2
1178,2276,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",Goa,28.0,7.0,6.8,4800.0,3.0,0.32,69.0,126.0,2009.0,62.29021536231885,2
1179,1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",Maharashtra,28.0,5.5,7.7,8092.0,7.6,0.72,410.0,800.0,2009.0,134.30207304347826,1
