City,Date,AQI,AQI_Bucket
Amritsar,6/27/2017,100,Satisfactory
Amritsar,6/28/2017,81,Satisfactory
Amritsar,6/29/2017,74,Satisfactory
Amritsar,6/30/2017,90,Satisfactory
Amritsar,7/1/2017,92,Satisfactory
Amritsar,7/2/2017,94,Satisfactory
Amritsar,7/3/2017,91,Satisfactory
Amritsar,7/4/2017,91,Satisfactory
Amritsar,7/5/2017,101,Moderate
Amritsar,7/6/2017,88,Satisfactory
Amritsar,7/7/2017,89,Satisfactory
Amritsar,7/8/2017,104,Moderate
Amritsar,7/9/2017,,
Amritsar,7/10/2017,,
Amritsar,7/11/2017,87,Satisfactory
Amritsar,7/12/2017,97,Satisfactory
Amritsar,7/13/2017,93,Satisfactory
Amritsar,7/14/2017,100,Satisfactory
Amritsar,7/15/2017,96,Satisfactory
Amritsar,7/16/2017,100,Satisfactory
Amritsar,7/17/2017,97,Satisfactory
Amritsar,7/18/2017,99,Satisfactory
Amritsar,7/19/2017,99,Satisfactory
Amritsar,7/20/2017,110,Moderate
Amritsar,7/21/2017,100,Satisfactory
Amritsar,7/22/2017,99,Satisfactory
Amritsar,7/23/2017,101,Moderate
Amritsar,7/24/2017,101,Moderate
Amritsar,7/25/2017,102,Moderate
Amritsar,7/26/2017,102,Moderate
Amritsar,7/27/2017,,
Amritsar,7/28/2017,,
Amritsar,7/29/2017,,
Amritsar,7/30/2017,158,Moderate
Amritsar,7/31/2017,84,Satisfactory
Amritsar,8/1/2017,110,Moderate
Amritsar,8/2/2017,104,Moderate
Amritsar,8/3/2017,,
Amritsar,8/4/2017,,
Amritsar,8/5/2017,,
Amritsar,8/6/2017,,
Amritsar,8/7/2017,,
Amritsar,8/8/2017,,
Amritsar,8/9/2017,,
Amritsar,8/10/2017,,
Amritsar,8/11/2017,141,Moderate
Amritsar,8/12/2017,177,Moderate
Amritsar,8/13/2017,215,Poor
Amritsar,8/14/2017,139,Moderate
Amritsar,8/15/2017,92,Satisfactory
Amritsar,8/16/2017,120,Moderate
Amritsar,8/17/2017,146,Moderate
Amritsar,8/18/2017,176,Moderate
Amritsar,8/19/2017,156,Moderate
Amritsar,8/20/2017,85,Satisfactory
Amritsar,8/21/2017,94,Satisfactory
Amritsar,8/22/2017,74,Satisfactory
Amritsar,8/23/2017,82,Satisfactory
Amritsar,8/24/2017,101,Moderate
Amritsar,8/25/2017,106,Moderate
Amritsar,8/26/2017,69,Satisfactory
Amritsar,8/27/2017,82,Satisfactory
Amritsar,8/28/2017,94,Satisfactory
Amritsar,8/29/2017,67,Satisfactory
Amritsar,8/30/2017,61,Satisfactory
Amritsar,8/31/2017,80,Satisfactory
Amritsar,9/1/2017,70,Satisfactory
Amritsar,9/2/2017,62,Satisfactory
Amritsar,9/3/2017,77,Satisfactory
Amritsar,9/4/2017,92,Satisfactory
Amritsar,9/5/2017,90,Satisfactory
Amritsar,9/6/2017,117,Moderate
Amritsar,9/7/2017,118,Moderate
Amritsar,9/8/2017,119,Moderate
Amritsar,9/9/2017,131,Moderate
Amritsar,9/10/2017,142,Moderate
Amritsar,9/11/2017,97,Satisfactory
Amritsar,9/12/2017,125,Moderate
Amritsar,9/13/2017,159,Moderate
Amritsar,9/14/2017,161,Moderate
Amritsar,9/15/2017,154,Moderate
Amritsar,9/16/2017,136,Moderate
Amritsar,9/17/2017,137,Moderate
Amritsar,9/18/2017,173,Moderate
Amritsar,9/19/2017,202,Poor
Amritsar,9/20/2017,189,Moderate
Amritsar,9/21/2017,196,Moderate
Amritsar,9/22/2017,198,Moderate
Amritsar,9/23/2017,154,Moderate
Amritsar,9/24/2017,108,Moderate
Amritsar,9/25/2017,170,Moderate
Amritsar,9/26/2017,225,Poor
Amritsar,9/27/2017,216,Poor
Amritsar,9/28/2017,199,Moderate
Amritsar,9/29/2017,233,Poor
Amritsar,9/30/2017,271,Poor
Amritsar,10/1/2017,232,Poor
Amritsar,10/2/2017,,
Amritsar,10/3/2017,,
Amritsar,10/4/2017,,
Amritsar,10/5/2017,,
Amritsar,10/6/2017,,
Amritsar,10/7/2017,,
Amritsar,10/8/2017,,
Amritsar,10/9/2017,,
Amritsar,10/10/2017,,
Amritsar,10/11/2017,,
Amritsar,10/12/2017,,
Amritsar,10/13/2017,,
Amritsar,10/14/2017,,
Amritsar,10/15/2017,,
Amritsar,10/16/2017,,
Amritsar,10/17/2017,,
Amritsar,10/18/2017,,
Amritsar,10/19/2017,,
Amritsar,10/20/2017,463,Severe
Amritsar,10/21/2017,320,Very Poor
Amritsar,10/22/2017,338,Very Poor
Amritsar,10/23/2017,395,Very Poor
Amritsar,10/24/2017,229,Poor
Amritsar,10/25/2017,239,Poor
Amritsar,10/26/2017,318,Very Poor
Amritsar,10/27/2017,308,Very Poor
Amritsar,10/28/2017,338,Very Poor
Amritsar,10/29/2017,356,Very Poor
Amritsar,10/30/2017,341,Very Poor
Amritsar,10/31/2017,271,Poor
Amritsar,11/1/2017,304,Very Poor
Amritsar,11/2/2017,314,Very Poor
Amritsar,11/3/2017,317,Very Poor
Amritsar,11/4/2017,318,Very Poor
Amritsar,11/5/2017,319,Very Poor
Amritsar,11/6/2017,321,Very Poor
Amritsar,11/7/2017,252,Poor
Amritsar,11/8/2017,235,Poor
Amritsar,11/9/2017,248,Poor
Amritsar,11/10/2017,295,Poor
Amritsar,11/11/2017,317,Very Poor
Amritsar,11/12/2017,328,Very Poor
Amritsar,11/13/2017,311,Very Poor
Amritsar,11/14/2017,234,Poor
Amritsar,11/15/2017,128,Moderate
Amritsar,11/16/2017,131,Moderate
Amritsar,11/17/2017,262,Poor
Amritsar,11/18/2017,200,Moderate
Amritsar,11/19/2017,206,Poor
Amritsar,11/20/2017,314,Very Poor
Amritsar,11/21/2017,307,Very Poor
Amritsar,11/22/2017,318,Very Poor
Amritsar,11/23/2017,288,Poor
Amritsar,11/24/2017,302,Very Poor
Amritsar,11/25/2017,322,Very Poor
Amritsar,11/26/2017,316,Very Poor
Amritsar,11/27/2017,313,Very Poor
Amritsar,11/28/2017,306,Very Poor
Amritsar,11/29/2017,317,Very Poor
Amritsar,11/30/2017,323,Very Poor
Amritsar,12/1/2017,324,Very Poor
Amritsar,12/2/2017,296,Poor
Amritsar,12/3/2017,309,Very Poor
Amritsar,12/4/2017,266,Poor
Amritsar,12/5/2017,227,Poor
Amritsar,12/6/2017,,
Amritsar,12/7/2017,185,Moderate
Amritsar,12/8/2017,298,Poor
Amritsar,12/9/2017,304,Very Poor
Amritsar,12/10/2017,277,Poor
Amritsar,12/11/2017,162,Moderate
Amritsar,12/12/2017,127,Moderate
Amritsar,12/13/2017,116,Moderate
Amritsar,12/14/2017,126,Moderate
Amritsar,12/15/2017,113,Moderate
Amritsar,12/16/2017,114,Moderate
Amritsar,12/17/2017,133,Moderate
Amritsar,12/18/2017,142,Moderate
Amritsar,12/19/2017,126,Moderate
Amritsar,12/20/2017,230,Poor
Amritsar,12/21/2017,227,Poor
Amritsar,12/22/2017,143,Moderate
Amritsar,12/23/2017,122,Moderate
Amritsar,12/24/2017,197,Moderate
Amritsar,12/25/2017,235,Poor
Amritsar,12/26/2017,315,Very Poor
Amritsar,12/27/2017,335,Very Poor
Amritsar,12/28/2017,298,Poor
Amritsar,12/29/2017,233,Poor
Amritsar,12/30/2017,283,Poor
Amritsar,12/31/2017,321,Very Poor
Amritsar,1/1/2018,331,Very Poor
Amritsar,1/2/2018,331,Very Poor
Amritsar,1/3/2018,232,Poor
Amritsar,1/4/2018,212,Poor
Amritsar,1/5/2018,,
Amritsar,1/6/2018,,
Amritsar,1/7/2018,,
Amritsar,1/8/2018,,
Amritsar,1/9/2018,,
Amritsar,1/10/2018,,
Amritsar,1/11/2018,,
Amritsar,1/12/2018,,
Amritsar,1/13/2018,237,Poor
Amritsar,1/14/2018,310,Very Poor
Amritsar,1/15/2018,170,Moderate
Amritsar,1/16/2018,152,Moderate
Amritsar,1/17/2018,144,Moderate
Amritsar,1/18/2018,165,Moderate
Amritsar,1/19/2018,126,Moderate
Amritsar,1/20/2018,129,Moderate
Amritsar,1/21/2018,149,Moderate
Amritsar,1/22/2018,125,Moderate
Amritsar,1/23/2018,123,Moderate
Amritsar,1/24/2018,115,Moderate
Amritsar,1/25/2018,127,Moderate
Amritsar,1/26/2018,118,Moderate
Amritsar,1/27/2018,132,Moderate
Amritsar,1/28/2018,124,Moderate
Amritsar,1/29/2018,127,Moderate
Amritsar,1/30/2018,142,Moderate
Amritsar,1/31/2018,150,Moderate
Amritsar,2/1/2018,159,Moderate
Amritsar,2/2/2018,149,Moderate
Amritsar,2/3/2018,168,Moderate
Amritsar,2/4/2018,165,Moderate
Amritsar,2/5/2018,152,Moderate
Amritsar,2/6/2018,130,Moderate
Amritsar,2/7/2018,130,Moderate
Amritsar,2/8/2018,141,Moderate
Amritsar,2/9/2018,138,Moderate
Amritsar,2/10/2018,145,Moderate
Amritsar,2/11/2018,147,Moderate
Amritsar,2/12/2018,123,Moderate
Amritsar,2/13/2018,66,Satisfactory
Amritsar,2/14/2018,58,Satisfactory
Amritsar,2/15/2018,77,Satisfactory
Amritsar,2/16/2018,129,Moderate
Amritsar,2/17/2018,137,Moderate
Amritsar,2/18/2018,133,Moderate
Amritsar,2/19/2018,139,Moderate
Amritsar,2/20/2018,162,Moderate
Amritsar,2/21/2018,154,Moderate
Amritsar,2/22/2018,124,Moderate
Amritsar,2/23/2018,123,Moderate
Amritsar,2/24/2018,114,Moderate
Amritsar,2/25/2018,85,Satisfactory
Amritsar,2/26/2018,,
Amritsar,2/27/2018,119,Moderate
Amritsar,2/28/2018,133,Moderate
Amritsar,3/1/2018,132,Moderate
Amritsar,3/2/2018,79,Satisfactory
Amritsar,3/3/2018,73,Satisfactory
Amritsar,3/4/2018,64,Satisfactory
Amritsar,3/5/2018,69,Satisfactory
Amritsar,3/6/2018,73,Satisfactory
Amritsar,3/7/2018,133,Moderate
Amritsar,3/8/2018,132,Moderate
Amritsar,3/9/2018,112,Moderate
Amritsar,3/10/2018,91,Satisfactory
Amritsar,3/11/2018,110,Moderate
Amritsar,3/12/2018,128,Moderate
Amritsar,3/13/2018,140,Moderate
Amritsar,3/14/2018,125,Moderate
Amritsar,3/15/2018,119,Moderate
Amritsar,3/16/2018,88,Satisfactory
Amritsar,3/17/2018,93,Satisfactory
Amritsar,3/18/2018,112,Moderate
Amritsar,3/19/2018,138,Moderate
Amritsar,3/20/2018,124,Moderate
Amritsar,3/21/2018,106,Moderate
Amritsar,3/22/2018,72,Satisfactory
Amritsar,3/23/2018,,
Amritsar,3/24/2018,,
Amritsar,3/25/2018,,
Amritsar,3/26/2018,,
Amritsar,3/27/2018,,
Amritsar,3/28/2018,,
Amritsar,3/29/2018,,
Amritsar,3/30/2018,,
Amritsar,3/31/2018,,
Amritsar,4/1/2018,,
Amritsar,4/2/2018,,
Amritsar,4/3/2018,,
Amritsar,4/4/2018,,
Amritsar,4/5/2018,,
Amritsar,4/6/2018,126,Moderate
Amritsar,4/7/2018,110,Moderate
Amritsar,4/8/2018,112,Moderate
Amritsar,4/9/2018,138,Moderate
Amritsar,4/10/2018,96,Satisfactory
Amritsar,4/11/2018,77,Satisfactory
Amritsar,4/12/2018,72,Satisfactory
Amritsar,4/13/2018,83,Satisfactory
Amritsar,4/14/2018,107,Moderate
Amritsar,4/15/2018,128,Moderate
Amritsar,4/16/2018,122,Moderate
Amritsar,4/17/2018,99,Satisfactory
Amritsar,4/18/2018,85,Satisfactory
Amritsar,4/19/2018,117,Moderate
Amritsar,4/20/2018,94,Satisfactory
Amritsar,4/21/2018,66,Satisfactory
Amritsar,4/22/2018,78,Satisfactory
Amritsar,4/23/2018,94,Satisfactory
Amritsar,4/24/2018,119,Moderate
Amritsar,4/25/2018,148,Moderate
Amritsar,4/26/2018,119,Moderate
Amritsar,4/27/2018,138,Moderate
Amritsar,4/28/2018,156,Moderate
Amritsar,4/29/2018,136,Moderate
Amritsar,4/30/2018,149,Moderate
Amritsar,5/1/2018,157,Moderate
Amritsar,5/2/2018,161,Moderate
Amritsar,5/3/2018,120,Moderate
Amritsar,5/4/2018,104,Moderate
Amritsar,5/5/2018,123,Moderate
Amritsar,5/6/2018,131,Moderate
Amritsar,5/7/2018,95,Satisfactory
Amritsar,5/8/2018,82,Satisfactory
Amritsar,5/9/2018,100,Satisfactory
Amritsar,5/10/2018,178,Moderate
Amritsar,5/11/2018,252,Poor
Amritsar,5/12/2018,273,Poor
Amritsar,5/13/2018,153,Moderate
Amritsar,5/14/2018,102,Moderate
Amritsar,5/15/2018,128,Moderate
Amritsar,5/16/2018,127,Moderate
Amritsar,5/17/2018,167,Moderate
Amritsar,5/18/2018,206,Poor
Amritsar,5/19/2018,149,Moderate
Amritsar,5/20/2018,131,Moderate
Amritsar,5/21/2018,127,Moderate
Amritsar,5/22/2018,252,Poor
Amritsar,5/23/2018,134,Moderate
Amritsar,5/24/2018,102,Moderate
Amritsar,5/25/2018,114,Moderate
Amritsar,5/26/2018,132,Moderate
Amritsar,5/27/2018,134,Moderate
Amritsar,5/28/2018,225,Poor
Amritsar,5/29/2018,196,Moderate
Amritsar,5/30/2018,113,Moderate
Amritsar,5/31/2018,130,Moderate
Amritsar,6/1/2018,254,Poor
Amritsar,6/2/2018,200,Moderate
Amritsar,6/3/2018,164,Moderate
Amritsar,6/4/2018,174,Moderate
Amritsar,6/5/2018,164,Moderate
Amritsar,6/6/2018,170,Moderate
Amritsar,6/7/2018,,
Amritsar,6/8/2018,148,Moderate
Amritsar,6/9/2018,133,Moderate
Amritsar,6/10/2018,128,Moderate
Amritsar,6/11/2018,135,Moderate
Amritsar,6/12/2018,,
Amritsar,6/13/2018,221,Poor
Amritsar,6/14/2018,732,Severe
Amritsar,6/15/2018,869,Severe
Amritsar,6/16/2018,695,Severe
Amritsar,6/17/2018,222,Poor
Amritsar,6/18/2018,158,Moderate
Amritsar,6/19/2018,154,Moderate
Amritsar,6/20/2018,143,Moderate
Amritsar,6/21/2018,121,Moderate
Amritsar,6/22/2018,126,Moderate
Amritsar,6/23/2018,145,Moderate
Amritsar,6/24/2018,113,Moderate
Amritsar,6/25/2018,113,Moderate
Amritsar,6/26/2018,189,Moderate
Amritsar,6/27/2018,110,Moderate
Amritsar,6/28/2018,86,Satisfactory
Amritsar,6/29/2018,47,Good
Amritsar,6/30/2018,50,Good
Amritsar,7/1/2018,94,Satisfactory
Amritsar,7/2/2018,96,Satisfactory
Amritsar,7/3/2018,59,Satisfactory
Amritsar,7/4/2018,83,Satisfactory
Amritsar,7/5/2018,71,Satisfactory
Amritsar,7/6/2018,101,Moderate
Amritsar,7/7/2018,107,Moderate
Amritsar,7/8/2018,95,Satisfactory
Amritsar,7/9/2018,93,Satisfactory
Amritsar,7/10/2018,88,Satisfactory
Amritsar,7/11/2018,81,Satisfactory
Amritsar,7/12/2018,50,Good
Amritsar,7/13/2018,60,Satisfactory
Amritsar,7/14/2018,,
Amritsar,7/15/2018,,
Amritsar,7/16/2018,49,Good
Amritsar,7/17/2018,49,Good
Amritsar,7/18/2018,55,Satisfactory
Amritsar,7/19/2018,,
Amritsar,7/20/2018,67,Satisfactory
Amritsar,7/21/2018,64,Satisfactory
Amritsar,7/22/2018,54,Satisfactory
Amritsar,7/23/2018,50,Good
Amritsar,7/24/2018,74,Satisfactory
Amritsar,7/25/2018,54,Satisfactory
Amritsar,7/26/2018,50,Good
Amritsar,7/27/2018,,
Amritsar,7/28/2018,25,Good
Amritsar,7/29/2018,46,Good
Amritsar,7/30/2018,68,Satisfactory
Amritsar,7/31/2018,59,Satisfactory
Amritsar,8/1/2018,71,Satisfactory
Amritsar,8/2/2018,62,Satisfactory
Amritsar,8/3/2018,67,Satisfactory
Amritsar,8/4/2018,126,Moderate
Amritsar,8/5/2018,100,Satisfactory
Amritsar,8/6/2018,66,Satisfactory
Amritsar,8/7/2018,39,Good
Amritsar,8/8/2018,37,Good
Amritsar,8/9/2018,40,Good
Amritsar,8/10/2018,42,Good
Amritsar,8/11/2018,42,Good
Amritsar,8/12/2018,43,Good
Amritsar,8/13/2018,64,Satisfactory
Amritsar,8/14/2018,44,Good
Amritsar,8/15/2018,,
Amritsar,8/16/2018,,
Amritsar,8/17/2018,,
Amritsar,8/18/2018,64,Satisfactory
Amritsar,8/19/2018,40,Good
Amritsar,8/20/2018,61,Satisfactory
Amritsar,8/21/2018,42,Good
Amritsar,8/22/2018,,
Amritsar,8/23/2018,40,Good
Amritsar,8/24/2018,39,Good
Amritsar,8/25/2018,,
Amritsar,8/26/2018,,
Amritsar,8/27/2018,,
Amritsar,8/28/2018,,
Amritsar,8/29/2018,98,Satisfactory
Amritsar,8/30/2018,86,Satisfactory
Amritsar,8/31/2018,72,Satisfactory
Amritsar,9/1/2018,78,Satisfactory
Amritsar,9/2/2018,,
Amritsar,9/3/2018,,
Amritsar,9/4/2018,39,Good
Amritsar,9/5/2018,53,Satisfactory
Amritsar,9/6/2018,70,Satisfactory
Amritsar,9/7/2018,72,Satisfactory
Amritsar,9/8/2018,40,Good
Amritsar,9/9/2018,33,Good
Amritsar,9/10/2018,36,Good
Amritsar,9/11/2018,45,Good
Amritsar,9/12/2018,46,Good
Amritsar,9/13/2018,56,Satisfactory
Amritsar,9/14/2018,77,Satisfactory
Amritsar,9/15/2018,38,Good
Amritsar,9/16/2018,39,Good
Amritsar,9/17/2018,48,Good
Amritsar,9/18/2018,63,Satisfactory
Amritsar,9/19/2018,76,Satisfactory
Amritsar,9/20/2018,84,Satisfactory
Amritsar,9/21/2018,86,Satisfactory
Amritsar,9/22/2018,52,Satisfactory
Amritsar,9/23/2018,32,Good
Amritsar,9/24/2018,22,Good
Amritsar,9/25/2018,20,Good
Amritsar,9/26/2018,56,Satisfactory
Amritsar,9/27/2018,91,Satisfactory
Amritsar,9/28/2018,94,Satisfactory
Amritsar,9/29/2018,67,Satisfactory
Amritsar,9/30/2018,68,Satisfactory
Amritsar,10/1/2018,100,Satisfactory
Amritsar,10/2/2018,119,Moderate
Amritsar,10/3/2018,122,Moderate
Amritsar,10/4/2018,104,Moderate
Amritsar,10/5/2018,78,Satisfactory
Amritsar,10/6/2018,83,Satisfactory
Amritsar,10/7/2018,133,Moderate
Amritsar,10/8/2018,157,Moderate
Amritsar,10/9/2018,106,Moderate
Amritsar,10/10/2018,93,Satisfactory
Amritsar,10/11/2018,146,Moderate
Amritsar,10/12/2018,129,Moderate
Amritsar,10/13/2018,150,Moderate
Amritsar,10/14/2018,209,Poor
Amritsar,10/15/2018,203,Poor
Amritsar,10/16/2018,145,Moderate
Amritsar,10/17/2018,106,Moderate
Amritsar,10/18/2018,118,Moderate
Amritsar,10/19/2018,106,Moderate
Amritsar,10/20/2018,96,Satisfactory
Amritsar,10/21/2018,115,Moderate
Amritsar,10/22/2018,145,Moderate
Amritsar,10/23/2018,137,Moderate
Amritsar,10/24/2018,152,Moderate
Amritsar,10/25/2018,119,Moderate
Amritsar,10/26/2018,107,Moderate
Amritsar,10/27/2018,124,Moderate
Amritsar,10/28/2018,122,Moderate
Amritsar,10/29/2018,138,Moderate
Amritsar,10/30/2018,144,Moderate
Amritsar,10/31/2018,140,Moderate
Amritsar,11/1/2018,251,Poor
Amritsar,11/2/2018,137,Moderate
Amritsar,11/3/2018,112,Moderate
Amritsar,11/4/2018,124,Moderate
Amritsar,11/5/2018,,
Amritsar,11/6/2018,74,Satisfactory
Amritsar,11/7/2018,146,Moderate
Amritsar,11/8/2018,237,Poor
Amritsar,11/9/2018,124,Moderate
Amritsar,11/10/2018,114,Moderate
Amritsar,11/11/2018,158,Moderate
Amritsar,11/12/2018,120,Moderate
Amritsar,11/13/2018,101,Moderate
Amritsar,11/14/2018,129,Moderate
Amritsar,11/15/2018,,
Amritsar,11/16/2018,115,Moderate
Amritsar,11/17/2018,156,Moderate
Amritsar,11/18/2018,158,Moderate
Amritsar,11/19/2018,117,Moderate
Amritsar,11/20/2018,125,Moderate
Amritsar,11/21/2018,140,Moderate
Amritsar,11/22/2018,306,Very Poor
Amritsar,11/23/2018,134,Moderate
Amritsar,11/24/2018,91,Satisfactory
Amritsar,11/25/2018,121,Moderate
Amritsar,11/26/2018,135,Moderate
Amritsar,11/27/2018,132,Moderate
Amritsar,11/28/2018,127,Moderate
Amritsar,11/29/2018,130,Moderate
Amritsar,11/30/2018,135,Moderate
Amritsar,12/1/2018,125,Moderate
Amritsar,12/2/2018,109,Moderate
Amritsar,12/3/2018,101,Moderate
Amritsar,12/4/2018,115,Moderate
Amritsar,12/5/2018,127,Moderate
Amritsar,12/6/2018,139,Moderate
Amritsar,12/7/2018,130,Moderate
Amritsar,12/8/2018,131,Moderate
Amritsar,12/9/2018,144,Moderate
Amritsar,12/10/2018,131,Moderate
Amritsar,12/11/2018,94,Satisfactory
Amritsar,12/12/2018,91,Satisfactory
Amritsar,12/13/2018,90,Satisfactory
Amritsar,12/14/2018,99,Satisfactory
Amritsar,12/15/2018,87,Satisfactory
Amritsar,12/16/2018,102,Moderate
Amritsar,12/17/2018,118,Moderate
Amritsar,12/18/2018,138,Moderate
Amritsar,12/19/2018,160,Moderate
Amritsar,12/20/2018,143,Moderate
Amritsar,12/21/2018,110,Moderate
Amritsar,12/22/2018,126,Moderate
Amritsar,12/23/2018,127,Moderate
Amritsar,12/24/2018,149,Moderate
Amritsar,12/25/2018,137,Moderate
Amritsar,12/26/2018,144,Moderate
Amritsar,12/27/2018,154,Moderate
Amritsar,12/28/2018,131,Moderate
Amritsar,12/29/2018,200,Moderate
Amritsar,12/30/2018,174,Moderate
Amritsar,12/31/2018,184,Moderate
Amritsar,1/1/2019,170,Moderate
Amritsar,1/2/2019,176,Moderate
Amritsar,1/3/2019,131,Moderate
Amritsar,1/4/2019,81,Satisfactory
Amritsar,1/5/2019,77,Satisfactory
Amritsar,1/6/2019,70,Satisfactory
Amritsar,1/7/2019,69,Satisfactory
Amritsar,1/8/2019,64,Satisfactory
Amritsar,1/9/2019,75,Satisfactory
Amritsar,1/10/2019,98,Satisfactory
Amritsar,1/11/2019,101,Moderate
Amritsar,1/12/2019,118,Moderate
Amritsar,1/13/2019,83,Satisfactory
Amritsar,1/14/2019,80,Satisfactory
Amritsar,1/15/2019,73,Satisfactory
Amritsar,1/16/2019,133,Moderate
Amritsar,1/17/2019,135,Moderate
Amritsar,1/18/2019,131,Moderate
Amritsar,1/19/2019,56,Satisfactory
Amritsar,1/20/2019,54,Satisfactory
Amritsar,1/21/2019,50,Good
Amritsar,1/22/2019,48,Good
Amritsar,1/23/2019,42,Good
Amritsar,1/24/2019,,
Amritsar,1/25/2019,142,Moderate
Amritsar,1/26/2019,122,Moderate
Amritsar,1/27/2019,76,Satisfactory
Amritsar,1/28/2019,90,Satisfactory
Amritsar,1/29/2019,98,Satisfactory
Amritsar,1/30/2019,113,Moderate
Amritsar,1/31/2019,83,Satisfactory
Amritsar,2/1/2019,58,Satisfactory
Amritsar,2/2/2019,62,Satisfactory
Amritsar,2/3/2019,84,Satisfactory
Amritsar,2/4/2019,113,Moderate
Amritsar,2/5/2019,146,Moderate
Amritsar,2/6/2019,154,Moderate
Amritsar,2/7/2019,98,Satisfactory
Amritsar,2/8/2019,71,Satisfactory
Amritsar,2/9/2019,59,Satisfactory
Amritsar,2/10/2019,126,Moderate
Amritsar,2/11/2019,132,Moderate
Amritsar,2/12/2019,121,Moderate
Amritsar,2/13/2019,164,Moderate
Amritsar,2/14/2019,119,Moderate
Amritsar,2/15/2019,51,Satisfactory
Amritsar,2/16/2019,62,Satisfactory
Amritsar,2/17/2019,99,Satisfactory
Amritsar,2/18/2019,85,Satisfactory
Amritsar,2/19/2019,44,Good
Amritsar,2/20/2019,79,Satisfactory
Amritsar,2/21/2019,60,Satisfactory
Amritsar,2/22/2019,92,Satisfactory
Amritsar,2/23/2019,78,Satisfactory
Amritsar,2/24/2019,120,Moderate
Amritsar,2/25/2019,128,Moderate
Amritsar,2/26/2019,96,Satisfactory
Amritsar,2/27/2019,74,Satisfactory
Amritsar,2/28/2019,82,Satisfactory
Amritsar,3/1/2019,109,Moderate
Amritsar,3/2/2019,76,Satisfactory
Amritsar,3/3/2019,46,Good
Amritsar,3/4/2019,48,Good
Amritsar,3/5/2019,,
Amritsar,3/6/2019,111,Moderate
Amritsar,3/7/2019,135,Moderate
Amritsar,3/8/2019,96,Satisfactory
Amritsar,3/9/2019,77,Satisfactory
Amritsar,3/10/2019,99,Satisfactory
Amritsar,3/11/2019,85,Satisfactory
Amritsar,3/12/2019,60,Satisfactory
Amritsar,3/13/2019,114,Moderate
Amritsar,3/14/2019,106,Moderate
Amritsar,3/15/2019,74,Satisfactory
Amritsar,3/16/2019,71,Satisfactory
Amritsar,3/17/2019,119,Moderate
Amritsar,3/18/2019,136,Moderate
Amritsar,3/19/2019,142,Moderate
Amritsar,3/20/2019,86,Satisfactory
Amritsar,3/21/2019,61,Satisfactory
Amritsar,3/22/2019,69,Satisfactory
Amritsar,3/23/2019,82,Satisfactory
Amritsar,3/24/2019,71,Satisfactory
Amritsar,3/25/2019,89,Satisfactory
Amritsar,3/26/2019,95,Satisfactory
Amritsar,3/27/2019,148,Moderate
Amritsar,3/28/2019,230,Poor
Amritsar,3/29/2019,139,Moderate
Amritsar,3/30/2019,135,Moderate
Amritsar,3/31/2019,83,Satisfactory
Amritsar,4/1/2019,87,Satisfactory
Amritsar,4/2/2019,118,Moderate
Amritsar,4/3/2019,139,Moderate
Amritsar,4/4/2019,110,Moderate
Amritsar,4/5/2019,167,Moderate
Amritsar,4/6/2019,182,Moderate
Amritsar,4/7/2019,122,Moderate
Amritsar,4/8/2019,90,Satisfactory
Amritsar,4/9/2019,122,Moderate
Amritsar,4/10/2019,114,Moderate
Amritsar,4/11/2019,97,Satisfactory
Amritsar,4/12/2019,89,Satisfactory
Amritsar,4/13/2019,78,Satisfactory
Amritsar,4/14/2019,93,Satisfactory
Amritsar,4/15/2019,111,Moderate
Amritsar,4/16/2019,126,Moderate
Amritsar,4/17/2019,65,Satisfactory
Amritsar,4/18/2019,58,Satisfactory
Amritsar,4/19/2019,87,Satisfactory
Amritsar,4/20/2019,101,Moderate
Amritsar,4/21/2019,124,Moderate
Amritsar,4/22/2019,158,Moderate
Amritsar,4/23/2019,129,Moderate
Amritsar,4/24/2019,149,Moderate
Amritsar,4/25/2019,91,Satisfactory
Amritsar,4/26/2019,82,Satisfactory
Amritsar,4/27/2019,93,Satisfactory
Amritsar,4/28/2019,125,Moderate
Amritsar,4/29/2019,129,Moderate
Amritsar,4/30/2019,124,Moderate
Amritsar,5/1/2019,106,Moderate
Amritsar,5/2/2019,109,Moderate
Amritsar,5/3/2019,97,Satisfactory
Amritsar,5/4/2019,97,Satisfactory
Amritsar,5/5/2019,114,Moderate
Amritsar,5/6/2019,147,Moderate
Amritsar,5/7/2019,119,Moderate
Amritsar,5/8/2019,120,Moderate
Amritsar,5/9/2019,147,Moderate
Amritsar,5/10/2019,198,Moderate
Amritsar,5/11/2019,244,Poor
Amritsar,5/12/2019,116,Moderate
Amritsar,5/13/2019,174,Moderate
Amritsar,5/14/2019,99,Satisfactory
Amritsar,5/15/2019,112,Moderate
Amritsar,5/16/2019,101,Moderate
Amritsar,5/17/2019,99,Satisfactory
Amritsar,5/18/2019,76,Satisfactory
Amritsar,5/19/2019,100,Satisfactory
Amritsar,5/20/2019,102,Moderate
Amritsar,5/21/2019,90,Satisfactory
Amritsar,5/22/2019,106,Moderate
Amritsar,5/23/2019,108,Moderate
Amritsar,5/24/2019,79,Satisfactory
Amritsar,5/25/2019,71,Satisfactory
Amritsar,5/26/2019,77,Satisfactory
Amritsar,5/27/2019,77,Satisfactory
Amritsar,5/28/2019,81,Satisfactory
Amritsar,5/29/2019,100,Satisfactory
